Time:512Hz,Epoch,Oscillator 1,Oscillator 2,Oscillator 3,Oscillator 4,Oscillator 5,Oscillator 6,Oscillator 7,Oscillator 8,Oscillator 9,Oscillator 10,Oscillator 11,Oscillator 12,Oscillator 13,Oscillator 14,Oscillator 15,Oscillator 16,Oscillator 17,Oscillator 18,Oscillator 19,Event Id,Event Date,Event Duration
0.1718750000,2,0.6889443398,-2.8585042953,0.5225487351,0.4933148026,-0.1297046691,1.8454959393,-0.0079151662,-0.5988956690,-1.0600954294,-0.3691302538,-0.3214464784,0.2553005517,2.3087737560,-0.8180654645,0.1681637466,0.1957628578,-2.8996531963,1.2218687534,0.3395116627,,,
0.1738281250,2,0.5893077850,-2.7643802166,0.5532220006,0.0239609051,0.4293726683,1.2095457315,0.6560797095,-0.5292698741,-1.4511160851,0.5017607808,-1.9071435928,1.2582465410,1.6682907343,-0.9232574701,1.8319892883,-1.4157059193,-1.2509181499,-0.0967135280,-0.2118697315,,,
0.1757812500,2,0.4814668894,-2.6081714630,0.4312915504,-0.2040394843,0.7444671988,0.5974149108,1.6426711082,-1.2711554766,-0.5498703122,0.0277757421,-2.3754744530,1.9094310999,0.1150778010,0.8550636768,0.7088487148,-0.0527434498,-1.6031970978,-0.5389172435,0.2500927150,,,
0.1777343750,2,0.3675039113,-2.4014608860,0.1714017540,-0.1600205004,0.6495109797,0.4210484326,2.2334883213,-1.8882223368,0.7185814977,-1.3026497364,-1.2833869457,0.5254065990,0.7244329453,0.4132438600,1.1026341915,0.6805288792,-2.2908701897,0.9248181581,-2.0676269531,,,
0.1796875000,2,0.2496142834,-2.1591780186,-0.1898168921,0.1116947234,0.1479655504,0.8189598918,2.0117647648,-1.5607904196,1.0087646246,-1.6291456223,-0.8736682534,-0.4863637686,1.4059561491,-0.8991136551,2.8591735363,-0.7737217546,-0.0345044136,-0.7706555724,-0.6021437645,,,
0.1816406250,2,0.1300679892,-1.8985573053,-0.5994151235,0.5041847825,-0.5881555676,1.5731314421,1.1929523945,-0.4298050404,0.2416267097,-0.5294073224,-2.0767698288,0.5140960217,-0.2429425269,0.2554094791,1.6985816956,0.6599743962,-0.7567467093,0.7343285680,-1.9290076494,,,
0.1835937500,2,0.0111695901,-1.6379369497,-0.9963368773,0.8774769306,-1.2904380560,2.2396414280,0.4503599405,0.5401632786,-0.3061039150,0.3401448429,-2.8445332050,1.1034433842,-1.3515685797,0.6805664301,1.1637462378,1.1034709215,-0.4725671709,1.1920169592,-1.7884684801,,,
0.1855468750,2,-0.1047822386,-1.3954794407,-1.3208971024,1.0971500874,-1.7069079876,2.4148011208,0.3752716184,0.5392481089,0.3778266907,-0.2582097948,-1.7699940205,-0.2299248129,-0.3118341267,-1.1295239925,2.6495969296,-0.5996293426,1.5130430460,0.2414626479,-0.4890197814,,,
0.1875000000,3,-0.2155351490,-1.1879072189,-1.5240492821,1.0714120865,-1.7078844309,1.9774421453,1.0032054186,-0.2668467462,1.7534002066,-1.2832194567,-0.5790317655,-0.9751585126,-0.4076523781,-1.0689690113,1.5074719191,0.5573165417,0.1342109442,2.4203200340,-1.9101568460,,,
0.1894531250,3,-0.3189227283,-1.0293368101,-1.5749992132,0.7764868736,-1.3401184082,1.1622653008,1.7850786448,-0.9114608765,2.3961913586,-1.0032688379,-1.0783706903,0.3096138239,-2.1958189011,0.1570489407,0.1582586914,0.4952945113,0.9032506943,1.2444497347,0.3111292720,,,
0.1914062500,3,-0.4129026234,-0.9302962422,-1.4659799337,0.2633522749,-0.8063485622,0.4203184545,2.0263485909,-0.6185663342,1.7799438238,0.3687097430,-1.9682338238,1.0706913471,-2.1702063084,-1.0756791830,1.3930149078,-1.5006345510,1.8501331806,1.3667533398,-0.5620709658,,,
0.1933593750,3,-0.4955924153,-0.8969930410,-1.2134429216,-0.3560209274,-0.3789228499,0.1501186043,1.4430571795,0.4014063478,0.9283366799,0.9785809517,-1.1672693491,-0.0437076911,-0.7870016694,-1.9548226595,0.6562126875,-0.5091248751,-0.0783386379,2.3562159538,-0.2732444108,,,
0.1953125000,3,-0.5653029084,-0.9308832884,-0.8554817438,-0.9391582012,-0.2840012908,0.4603881836,0.3902276158,1.1642931700,1.1152175665,0.1151189804,0.4718723297,-0.4464772046,-1.3946328163,-0.3600343466,-1.0398256779,-0.8031964898,0.9924320579,0.1289462298,0.7715742588,,,
0.1972656250,3,-0.6205677390,-1.0285727978,-0.4458882809,-1.3519449234,-0.6052854061,1.1064393520,-0.4200108945,0.9163208008,2.2514855862,-0.7330672145,0.6427990794,1.0922182798,-2.5315799713,-0.2438941598,0.1594532579,-2.6904397011,0.8582617044,1.1026123762,-1.1572207212,,,
0.1992187500,3,-0.6601693034,-1.1820570230,-0.0457679443,-1.5052150488,-1.2479697466,1.6382659674,-0.4852772355,-0.0957223997,2.9915452003,-0.1445832700,-0.3597600162,1.9037227631,-1.3087222576,-1.5025502443,0.2223286629,-1.4165133238,-0.8847766519,0.1986770779,0.3992565274,,,
0.2011718750,3,-0.6831603050,-1.3792818785,0.2859803736,-1.3790366650,-1.9781590700,1.6716367006,0.0883380622,-0.8747630715,2.4254627228,1.0721088648,-0.1942829192,0.8129327893,-0.0938500166,-0.2561529875,-1.3933626413,-1.4905525446,0.6728329062,-1.3892500401,-1.1587898731,,,
0.2031250000,3,-0.6888805032,-1.6049884558,0.5018364191,-1.0280429125,-2.5211031437,1.1198356152,0.6743628979,-0.6886649728,1.2248276472,1.0908304453,1.3485320807,0.4861230552,-1.1184614897,1.1796513796,-0.2029157728,-2.8760821819,-0.0625667498,-0.0461222157,-1.3424501419,,,
0.2050781250,3,-0.6769683361,-1.8417807817,0.5730546713,-0.5663444996,-2.6767432690,0.2472553551,0.6303350329,0.1861969531,0.7985427976,-0.1773157269,1.9499989748,1.9569399357,-1.4072023630,0.1495923549,0.6868470907,-1.0666162968,-0.8316897750,-1.9585529566,-0.5280649066,,,
0.2070312500,3,-0.6473678350,-2.0713431835,0.4941318035,-0.1361636370,-2.4037480354,-0.4872803390,-0.1848375797,0.7521642447,1.5221680403,-0.9507918954,0.8539264798,2.4822609425,0.3127048314,0.3659864068,-0.7680014968,-0.8212921619,1.1766233444,-1.5562257767,-2.3028039932,,,
0.2089843750,3,-0.6003293991,-2.2757217884,0.2836505771,0.1312164068,-1.8365322351,-0.7036880851,-1.2942540646,0.3148247898,2.2716648579,-0.2675150037,0.1954622567,1.0978505611,0.6217650175,2.3149514198,0.0920487046,-1.7746411562,0.1445584297,-0.6357002854,-0.2548269629,,,
0.2109375000,3,-0.5364057422,-2.4385814667,-0.0186322071,0.1514812857,-1.2280731201,-0.3267579675,-1.9804737568,-0.8015916348,1.8487111330,0.5686924458,1.2140285969,0.5622029305,-0.7787027955,1.9193853140,1.4348157644,0.3182935417,0.4803813696,-2.1607706547,-1.0916500092,,,
0.2128906250,3,-0.4564425647,-2.5463502407,-0.3579992056,-0.0895795077,-0.8426955938,0.3701204658,-1.8553913832,-1.5787305832,0.5012499690,-0.0285595097,2.0618515015,1.7316393852,-0.4175534546,0.8898175359,-0.0356138274,0.5078942776,2.2925095558,-0.1407123953,-0.3926078677,,,
0.2148437500,3,-0.3615637720,-2.5891706944,-0.6733201146,-0.5321734548,-0.8441411853,0.9297935367,-1.1670475006,-1.3374097347,-0.3771334589,-1.5142390728,1.0913310051,1.8226702213,0.9418950677,2.2873346806,0.0724657252,-0.4604021311,0.8371655345,-0.5089017749,1.2039186954,,,
0.2167968750,3,-0.2531521320,-2.5615928173,-0.9066015482,-1.0589103699,-1.2262260914,0.9860186577,-0.5981858373,-0.4247812629,0.0092432555,-2.0176625252,-0.2055512220,0.0999998525,0.0578946806,2.6581542492,1.4357830286,1.4382121563,1.7720291615,-0.8822538257,0.0302037280,,,
0.2187500000,3,-0.1328252256,-2.4629602432,-1.0120520592,-1.5270154476,-1.8153954744,0.4834945500,-0.7176866531,0.1460990608,0.8680246472,-1.1508674622,0.1835949719,-0.5950621963,-1.3127791882,0.8684875369,-0.1118540019,1.1558829546,2.5504415035,0.9656963348,2.3405599594,,,
0.2207031250,3,-0.0024072856,-2.2974619865,-0.9632496238,-1.8075215816,-2.3440959454,-0.2885142565,-1.5235038996,-0.2639914453,0.8291134834,-0.5749369860,1.2536587715,0.4091653526,-0.4177860022,1.0341322422,-0.8758015037,-0.1278917789,0.6057951450,-0.7829955220,1.3489921093,,,
0.2226562500,3,0.1361024380,-2.0738463402,-0.7572956085,-1.8206979036,-2.5639579296,-0.8691032529,-2.4425649643,-1.2633483410,-0.3181333244,-1.4692417383,0.7931566834,0.2930853367,0.2118337601,2.0455653667,0.3779205978,1.4119546413,1.6792614460,-0.0234395228,1.5671253204,,,
0.2246093750,3,0.2805645168,-1.8048176765,-0.4153077602,-1.5580047369,-2.3509545326,-0.9016679525,-2.7877609730,-1.8260611296,-1.3501960039,-2.7307820320,-0.6674041748,-1.4633131027,-1.3554245234,0.4841842651,-0.9539725184,0.6759067178,1.1642987728,0.1811773926,2.3545198441,,,
0.2265625000,3,0.4287365675,-1.5061568022,0.0208249260,-1.0845562220,-1.7580962181,-0.3476367593,-2.3067121506,-1.3375632763,-1.1437234879,-2.6269278526,-0.7692499161,-1.9741933346,-1.9449453354,-0.5407221317,-2.2751667500,-0.7341846228,-0.7564941049,-1.7319941521,0.2705995739,,,
0.2285156250,3,0.5783122778,-1.1956275702,0.4949197173,-0.5214143395,-0.9933847785,0.4899825454,-1.3836114407,-0.2214195579,-0.0859422684,-1.4037519693,0.5162381530,-0.7828791738,-0.5183315277,0.7446746230,-0.9526793957,0.7569757700,0.4795454741,-0.2470543832,1.7028068304,,,
0.2304687500,3,0.7269616127,-0.8917447329,0.9452020526,-0.0125658205,-0.3323414922,1.1473515034,-0.7327746153,0.4926634133,0.4157827795,-0.9072555304,0.8523288369,-0.7582676411,-0.5116199255,0.3246738017,-1.5865108967,-0.0240200441,-0.8362538218,-1.5742783546,0.0053283437,,,
0.2324218750,3,0.8723714352,-0.6124902964,1.3138760328,0.3143684864,-0.0020688397,1.2766330242,-0.8288685083,0.2184791267,-0.2928220630,-1.7905272245,-0.3137798607,-2.2296888828,-1.8960497379,-1.2634960413,-2.9929366112,-1.1235072613,-1.8747248650,-1.9605772495,-0.1212215647,,,
0.2343750000,3,1.0122855902,-0.3740667701,1.5560740232,0.3829261065,-0.0858345330,0.8531705737,-1.5292832851,-0.5911849737,-1.2911953926,-2.5292606354,-0.7710986733,-2.3064534664,-1.2272034883,-0.2611559927,-1.4569587708,0.6995236874,-0.3155370951,-0.4341114759,0.6412894726,,,
0.2363281250,3,1.1445444822,-0.1897743344,1.6467899084,0.1885627806,-0.4884942472,0.1889850795,-2.1904904842,-0.9111949801,-1.2489470243,-1.7338529825,0.5290582776,-0.7685071230,0.4285916984,0.7086704969,-1.1321141720,0.1661016047,-1.8007510900,-2.0238642693,-1.0893634558,,,
0.2382812500,3,1.2671221495,-0.0690909475,1.5847193003,-0.2003080696,-0.9773568511,-0.2554636300,-2.1852960587,-0.1961883307,-0.1094262153,-0.2621804476,1.5993070602,-0.5312559605,-0.0767489001,-0.6633942723,-2.3954885006,-0.4731351435,-1.5262945890,-0.3655276895,0.9417283535,,,
0.2402343750,3,1.3781623840,-0.0170188658,1.3924052715,-0.6612787843,-1.2812132835,-0.1485118717,-1.4073878527,1.0564098358,0.8298367858,0.0617583804,0.9164655209,-1.7364259958,-0.7739190459,-0.5083758831,-0.8476215601,1.6482162476,0.0477939397,0.2466201484,-0.0749864802,,,
0.2421875000,3,1.4760100842,-0.0337432697,1.1126705408,-1.0517147779,-1.2056692839,0.5125065446,-0.3597285748,1.8076198101,0.5416197181,-0.8129952550,0.0942440853,-1.5006633997,0.8371409178,1.2545112371,0.2424161583,1.1755530834,-1.4340860844,-0.4930628240,0.4658961594,,,
0.2441406250,3,1.5592405796,-0.1146269068,0.8018897772,-1.2480689287,-0.7160317898,1.3979997635,0.2439725548,1.5307856798,-0.4479469061,-1.1075099707,0.9937136769,0.1693162769,1.9703868628,0.6292465925,-1.0036597252,0.6708062291,-0.2119695246,1.9070140123,1.6377394199,,,
0.2460937500,3,1.6266840696,-0.2505410016,0.5211513042,-1.1799656153,0.0472894311,2.0417854786,0.0462030731,0.7421689630,-0.7338879108,0.0767470971,2.3944149017,0.3450532258,0.8928722143,-0.3196003437,0.0724843219,2.6575555801,0.6235593557,0.9572716951,0.0352374204,,,
0.2480468750,3,1.6774461269,-0.4285093844,0.3266847432,-0.8497117162,0.8273839355,2.1185646057,-0.6721341014,0.4666880369,0.1860105097,1.3791269064,2.1276738644,-0.9035369158,0.8447977901,1.1683363914,1.4678894281,1.7951176167,-0.9833803773,1.3431868553,1.8355370760,,,
0.2500000000,4,1.7109229565,-0.6326208711,0.2610460520,-0.3318840265,1.3586912155,1.6370956898,-1.2197461128,1.1846276522,1.2679048777,1.2181270123,0.8935840130,-0.6890861392,2.5295255184,1.4187273979,0.0428029746,1.0090340376,0.5059926510,2.5671174526,0.2488634288,,,
0.2519531250,4,1.7268117666,-0.8451463580,0.3464328945,0.2468950599,1.4785310030,0.9334377646,-1.0508259535,2.3351392746,1.2279850245,0.1662634611,0.9991258383,0.7829318047,2.4535732269,-0.3209198415,0.2704628706,2.5279686451,0.1097413078,0.5826847553,0.0554075129,,,
0.2539062500,4,1.7251157761,-1.0477824211,0.5811722875,0.7424535751,1.1951905489,0.4683424532,-0.2042929828,2.8837587833,0.1527051628,0.0719651058,2.2552323341,0.6135307550,0.9388705492,0.0273528807,1.6561205387,1.1014487743,-1.4307277203,1.7927879095,0.3875597119,,,
0.2558593750,4,1.7061440945,-1.2229353189,0.9399272799,1.0323847532,0.6838029623,0.5501365066,0.7248368263,2.3745956421,-0.6153969765,1.2567085028,2.3050217628,-0.8925030828,1.3792966604,0.9514299631,0.1468500644,0.0302426722,0.0251456741,1.0774195194,-1.9086747169,,,
0.2578125000,4,1.6705062389,-1.3549547195,1.3775911331,1.0494074821,0.2117666900,1.1490502357,1.0591300726,1.3928861618,-0.1721566468,2.0252695084,0.8020481467,-0.8408433795,2.4517772198,-0.7387977242,-0.4290541708,1.2388684750,-1.3178235292,-0.3171889782,-0.5477420688,,,
0.2597656250,4,1.6191006899,-1.4312326908,1.8362629414,0.7996321917,0.0252336860,1.9141874313,0.5788375139,0.9656692743,0.8086845279,1.2296707630,0.0339138508,0.3769598901,1.1964195967,-1.6809558868,0.9838904142,-0.4272360206,-2.1146750450,1.1708149910,-2.2363440990,,,
0.2617187500,4,1.5530995131,-1.4430894852,2.2542173862,0.3607257605,0.2446418256,2.3829953671,-0.3033289015,1.5126563311,0.9267334938,0.0104685863,0.8854946494,-0.0892738998,-0.1229982451,-0.4777691662,-0.1821761727,-1.3537682295,-0.5785315633,-0.6340557933,-2.0969243050,,,
0.2636718750,4,1.4739270210,-1.3863861561,2.5754740238,-0.1395178884,0.8134474754,2.2578258514,-0.8724438548,2.4186389446,-0.1756968647,0.0824733898,1.2945691347,-1.7056914568,0.8359754682,-1.1781471968,-1.1782041788,0.0099259606,-2.1299164295,-0.1332405955,-1.1378382444,,,
0.2656250000,4,1.3832354546,-1.2618197203,2.7584724426,-0.5583286881,1.5217285156,1.5840040445,-0.6826193929,2.6640396118,-1.3557572365,1.1559720039,-0.0648036525,-1.5983214378,1.1726496220,-2.8250184059,0.4492753446,-1.4334932566,-1.6199990511,0.8199720979,-2.5441057682,,,
0.2675781250,4,1.2828749418,-1.0748810768,2.7825057507,-0.7771965861,2.0946867466,0.7227877975,0.0874207616,1.8696213961,-1.4009490013,1.3912800550,-1.4006869793,-0.3612783253,-0.5204204917,-1.8238159418,0.0497157536,-1.8388037682,-0.0675547570,-0.6853114367,-0.2314223796,,,
0.2695312500,4,1.1748615503,-0.8354788423,2.6509091854,-0.7344394326,2.3086509705,0.1354084462,0.7786794901,0.6884031296,-0.5461959243,0.1984214336,-0.9461928010,-0.8044748902,-0.8642910719,-1.0802087784,-1.0329451561,-0.0887694582,-1.3853718042,1.3225671053,-1.0934529305,,,
0.2714843750,4,1.0613414049,-0.5572542548,2.3905055523,-0.4421748221,2.0855579376,0.1074950248,0.7807021141,0.1444010437,-0.1660483629,-0.8517984152,-0.0592634901,-2.1947879791,0.5759435892,-2.5330264568,0.7669805288,-1.2281121016,0.2441617846,0.8873713613,-0.3351417184,,,
0.2734375000,4,0.9445528388,-0.2566361129,2.0473978519,0.0169554595,1.5259852409,0.5788755417,0.0220476985,0.5932444930,-1.0303856134,-0.3838534653,-0.7880149484,-1.7218557596,0.3150134087,-2.1918151379,1.1838388443,-1.2089561224,1.2307897806,0.4473955035,0.8443279266,,,
0.2753906250,4,0.8267874718,0.0482989624,1.6797617674,0.5124112964,0.8667707443,1.1806478500,-0.9697643518,1.3658204079,-2.3220276833,0.7201473117,-2.2181584835,-0.2057607323,-1.0312414169,-0.3765028119,0.0148516465,0.6639358401,0.0598559938,2.1749932766,-0.6820200086,,,
0.2773437500,4,0.7103494406,0.3390817344,1.3487604856,0.9015300274,0.3811328113,1.4573035240,-1.4868406057,1.4585963488,-2.6546497345,0.6687082648,-2.0770409107,-0.4241805971,-0.1782768816,-0.9558138251,1.5804276466,-0.5347070098,2.0161218643,0.2792330980,1.1766774654,,,
0.2792968750,4,0.5975148678,0.5981327891,1.1089994907,1.0686465502,0.2634920776,1.1408817768,-1.2034845352,0.5654324293,-1.8089495897,-0.5193964839,-0.7526834607,-1.4662010670,1.2376474142,-1.5267778635,2.4720416069,-0.5193883777,1.7901453972,0.8844722509,-0.3723233342,,,
0.2812500000,4,0.4904920161,0.8099834919,1.0000059605,0.9568367600,0.5476685166,0.3129717410,-0.4331017137,-0.6030244827,-0.9999579191,-1.0363855362,-0.6058440804,-0.6107102036,0.3740512729,0.3457617164,0.9993596673,1.0443329811,0.6658874750,0.8786137104,-0.3117865920,,,
0.2832031250,4,0.3913822770,0.9623497725,1.0400606394,0.5835826993,1.0930172205,-0.6424664855,0.1258426607,-1.0387620926,-1.3390934467,-0.0159440581,-1.7941884995,1.0977860689,-0.3385232985,0.8046052456,1.8307564259,-0.5593435168,2.3063178062,-1.2405445576,0.2306291908,,,
0.2851562500,4,0.3021432459,1.0469844341,1.2233436108,0.0360675156,1.6443562508,-1.2672481537,-0.0483835228,-0.4602171779,-2.4291260242,1.1549215317,-2.0082800388,0.9338968992,1.1495671272,-0.5165893435,2.8131291866,-0.7769504786,0.8720210195,0.0162742622,-1.6482124329,,,
0.2871093750,4,0.2245541364,1.0602477789,1.5208373070,-0.5526131988,1.9403520823,-1.3015059233,-0.8804632425,0.4048041999,-2.8626370430,0.9260476232,-0.5861150026,-0.0056598787,1.7317068577,0.3748627603,0.9821038246,0.3982692063,0.1744714528,-1.5667178631,0.1827150136,,,
0.2890625000,4,0.1601845920,1.0033578873,1.8848468065,-1.0398030281,1.8245515823,-0.8374760151,-1.7553082705,0.5658459663,-1.9960081577,-0.0832999945,0.2870937288,0.9159250855,0.2388260961,1.5698552132,0.8944618702,-1.5033980608,1.4373574257,-2.1814720631,-1.0695986748,,,
0.2910156250,4,0.1103669181,0.8823016286,2.2564344406,-1.3122386932,1.3121281862,-0.2624838054,-2.0072276592,-0.2164842337,-0.7636581063,-0.0352655575,-0.5779651999,2.4597661495,0.0902663842,0.1265579462,1.8896710873,-1.6984943151,-0.4887731373,-0.9068716168,-0.3849593997,,,
0.2929687500,4,0.0761725381,0.7074145079,2.5746080875,-1.3169311285,0.5841248035,-0.0253018439,-1.4499959946,-1.1850531101,-0.5064307451,1.3306671381,-1.2972908020,1.9947692156,1.4080746174,-0.3876744509,0.0353239030,-0.5448190570,-0.1590304077,-2.7274637222,0.8917820454,,,
0.2949218750,4,0.0583931506,0.4926564693,2.7858347893,-1.0755116940,-0.0883814767,-0.3658106029,-0.5241215825,-1.3596768379,-1.2901271582,2.2846128941,-0.2812686563,0.8258141279,0.7359767556,1.0190052986,-0.7163094878,-2.2967672348,0.8715590239,-1.2664165497,-0.2180388868,,,
0.2968750000,4,0.0575265996,0.2546361387,2.8523952961,-0.6781125069,-0.4581564069,-1.1698629856,0.0563701391,-0.5396665931,-1.8324993849,1.7016726732,0.9227525592,1.5179774761,-0.9902328849,0.2912591398,0.5044965148,-2.0308432579,-0.8071073890,-0.8553897142,2.2066581249,,,
0.2988281250,4,0.0737680122,0.0114502693,2.7582814693,-0.2584616244,-0.4056109488,-2.0362839699,-0.1247770414,0.4883899093,-1.1302471161,0.7431418300,0.3523782790,2.6674876213,-0.5563449860,-1.2157155275,-0.8331071138,-0.5323178172,0.6481040716,-1.7357785702,1.2273834944,,,
0.3007812500,4,0.1070062220,-0.2185800672,2.5117125511,0.0429817848,0.0113273859,-2.5159149170,-0.8534271121,0.7499049902,0.2645405233,1.0829684734,-0.9057258964,1.7688374519,0.1909721494,-0.1166694611,-1.8371093273,-1.8733049631,1.2132143974,0.5463889241,1.8528528214,,,
0.3027343750,4,0.1568255126,-0.4181886911,2.1438860893,0.1177445948,0.5823409557,-2.3795950413,-1.4570089579,0.0725876689,0.9273926616,2.3617906570,-0.6476127505,0.3383104503,-1.3436387777,0.4243963659,-0.2403143048,-1.0550382137,-0.0405065715,-0.4948565364,2.6440517902,,,
0.3046875000,4,0.2225127816,-0.5723695159,1.7041485310,-0.0807025805,1.0342175961,-1.7546411753,-1.3435651064,-0.7433041334,0.3438813388,2.7185010910,0.5441756845,0.8578907847,-2.4656102657,-1.1418405771,-0.7349215746,0.6983338594,1.8900501728,-0.1338960230,0.7817307115,,,
0.3066406250,4,0.3030698001,-0.6694238186,1.2523462772,-0.5239603519,1.1468850374,-1.0481210947,-0.4769137502,-0.7483916879,-0.4538623393,1.5964006186,0.3429017365,1.7606796026,-1.3220872879,-0.7398794889,-1.8137876987,-0.4716759026,1.4405820370,1.0722606182,2.2743384838,,,
0.3085937500,4,0.3972305954,-0.7017767429,0.8495422006,-1.1162492037,0.8469395638,-0.7028713822,0.5919945836,0.1798129231,-0.1980405897,0.5819802284,-1.1818457842,0.6668152809,-1.1058444977,0.9207023382,-0.0570971258,0.5157698393,0.4353115559,-0.8786190748,0.3409425318,,,
0.3105468750,4,0.5034834146,-0.6665053964,0.5485468507,-1.7204245329,0.2391334921,-0.9323481917,1.1626588106,1.2052338123,1.0087211132,1.0084320307,-1.6643778086,-0.7238894701,-2.6669378281,0.1485659331,0.1775973588,2.0566742420,2.0243616104,0.4062631130,0.2213943750,,,
0.3125000000,5,0.6200971007,-0.5655425787,0.3857370913,-2.1953310966,-0.4374893308,-1.5930739641,0.9417982101,1.3806099892,1.8161680698,1.9468824863,-0.6078934669,-0.0504059084,-2.5311846733,-0.3259565830,-1.1225057840,0.5906804204,0.3765375018,-0.2301378995,0.5185097456,,,
0.3144531250,5,0.7451511621,-0.4055415988,0.3754372895,-2.4342613220,-0.9102814198,-2.2710454464,0.2742877305,0.6088587642,1.3236516714,1.6219041348,-0.2350477427,0.9381838441,-0.8858692646,1.5965925455,0.2926684618,1.3196465969,-0.2812173665,-1.4863756895,-1.4267828465,,,
0.3164062500,5,0.8765693903,-0.1974112391,0.5077374578,-2.3939771652,-0.9879549146,-2.5303544998,-0.1362684369,-0.2630567253,0.2134273052,0.1106903851,-1.5188555717,-0.0275879428,-1.1641408205,1.9286998510,0.8957918286,2.3269140720,0.6833695173,0.1472442597,0.3449409902,,,
